2019-06-27 11:51:06	user05	1986-05-05	서울	강북구	3	2018-01-01	2	72	느티나무	1.06
2019-06-27 11:51:07	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:51:08	user05	1986-05-05	서울	강북구	3	2018-01-01	2	67	양버즘나무	0.64
2019-06-27 11:51:09	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:51:10	user05	1986-05-05	서울	강북구	3	2018-01-01	2	65	느티나무	0.35
2019-06-27 11:51:11	user05	1986-05-05	서울	강북구	3	2018-01-01	2	64	양버즘나무	0.78
2019-06-27 11:51:12	user05	1986-05-05	서울	강북구	3	2018-01-01	2	65	느티나무	0.35
2019-06-27 11:51:13	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:51:14	user05	1986-05-05	서울	강북구	3	2018-01-01	2	67	양버즘나무	0.64
2019-06-27 11:51:15	user05	1986-05-05	서울	강북구	3	2018-01-01	2	61	은행나무	2.4
2019-06-27 11:51:16	user05	1986-05-05	서울	강북구	3	2018-01-01	2	60	느티나무	8.5
2019-06-27 11:51:17	user05	1986-05-05	서울	강북구	3	2018-01-01	2	59	은행나무	4.3
2019-06-27 11:51:18	user05	1986-05-05	서울	강북구	3	2018-01-01	2	58	은행나무	2.4
2019-06-27 11:51:18	user05	1986-05-05	서울	강북구	3	2018-01-01	2	64	양버즘나무	0.78
2019-06-27 11:51:19	user05	1986-05-05	서울	강북구	3	2018-01-01	2	65	느티나무	0.35
2019-06-27 11:51:21	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:51:22	user05	1986-05-05	서울	강북구	3	2018-01-01	2	57	양버즘나무+은행나무	1.8
2019-06-27 11:51:23	user05	1986-05-05	서울	강북구	3	2018-01-01	2	63	은행나무	0.89
2019-06-27 11:51:24	user05	1986-05-05	서울	강북구	3	2018-01-01	2	69	은행나무	4.3
2019-06-27 11:51:25	user05	1986-05-05	서울	강북구	3	2018-01-01	2	70	느티나무	8.5
2019-06-27 11:51:27	user05	1986-05-05	서울	강북구	3	2018-01-01	2	71	은행나무	2.4
2019-06-27 11:51:28	user05	1986-05-05	서울	강북구	3	2018-01-01	2	72	느티나무	1.06
2019-06-27 11:51:29	user05	1986-05-05	서울	강북구	3	2018-01-01	2	68	느티나무	0.4
2019-06-27 11:51:30	user05	1986-05-05	서울	강북구	3	2018-01-01	2	62	느티나무	1.06
2019-06-27 11:51:31	user05	1986-05-05	서울	강북구	3	2018-01-01	2	61	은행나무	2.4
2019-06-27 11:51:33	user05	1986-05-05	서울	강북구	3	2018-01-01	2	64	양버즘나무	0.78
2019-06-27 11:51:34	user05	1986-05-05	서울	강북구	3	2018-01-01	2	65	느티나무	0.35
2019-06-27 11:51:35	user05	1986-05-05	서울	강북구	3	2018-01-01	2	58	은행나무	2.4
2019-06-27 11:51:36	user05	1986-05-05	서울	강북구	3	2018-01-01	2	59	은행나무	4.3
2019-06-27 11:51:37	user05	1986-05-05	서울	강북구	3	2018-01-01	2	71	은행나무	2.4
2019-06-27 11:51:38	user05	1986-05-05	서울	강북구	3	2018-01-01	2	70	느티나무	8.5
